saledate,saledate_y,ward,age,rmdl,ttl_bathrms,heat_d,ac,num_units,rooms,bedrms,stories,log_gba,extwall_d,roof_d,floor_d,kitchens,fireplaces,landarea,price,log_price
2019-10-16,2019,6,101 to 110,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.706862336602747,Siding and Stucco,Metal,Hard,1,0,999 or Fewer,750000.0,13.527828485512494
2019-10-16,2019,2,91 to 100,No,2,Hot Water,No,1,6,3,2 or Fewer,7.286191714702382,Stone,Flat,Hard,1,1,"2,000 to 4,999",850000.0,13.652991628466498
2019-10-16,2019,5,71 to 80,Yes,4 or More,Forced Air,No,2 or More,10 or More,4,2 or Fewer,8.085178748074537,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",859000.0,13.663524200966393
2019-10-16,2019,5,11 to 60,No,3.5,Forced Air,Yes,1,7,3,2 or Fewer,7.286191714702382,Brick,Shingle,Hard,1,1,"2,000 to 4,999",540000.0,13.199324418540456
2019-10-16,2019,7,71 to 80,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.697034247666484,Brick,Shingle,Hard,1,0,"2,000 to 4,999",315000.0,12.66032791780777
2019-10-16,2019,6,111 or More,Yes,2.5,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,6.79346613258001,Brick,Flat,Hard,1,0,999 or Fewer,724000.0,13.492546671367853
2019-10-16,2019,8,61 to 70,Yes,2,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,6.723832440821209,Brick,Flat,Hard,1,0,"1,000 to 1,999",320000.0,12.676076274775909
2019-10-16,2019,2,11 to 60,Yes,2.5,Dual Climate,Yes,2 or More,8,3,2.5 or More,7.560080465021827,Brick,Metal,Hard,2 or More,2 or More,"1,000 to 1,999",1256000.0,14.04344262601028
2019-10-16,2019,6,101 to 110,No,1,Hot Water,Yes,1,7,3,2 or Fewer,7.15305163493748,Brick,Metal,Hard,1,0,"1,000 to 1,999",700000.0,13.458835614025542
2019-10-16,2019,7,61 to 70,Yes,3,Forced Air,Yes,1,7,2 or Fewer,2 or Fewer,6.812345094177479,Brick,Shingle,Hard,1,0,"2,000 to 4,999",350000.0,12.765688433465597
2019-10-17,2019,4,91 to 100,Yes,3.5,Forced Air,Yes,1,8,4,2 or Fewer,7.426549072397305,Brick,Flat,Hard,1,1,"2,000 to 4,999",650000.0,13.38472764187182
2019-10-17,2019,7,91 to 100,Yes,3,Forced Air,Yes,1,6,3,2 or Fewer,7.126087273299125,Brick,Flat,Hard,1,0,"2,000 to 4,999",785000.0,13.573438996764546
2019-10-17,2019,4,91 to 100,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.553933404025811,Brick,Shingle,Hard,1,1,"2,000 to 4,999",520000.0,13.16158409055761
2019-10-17,2019,6,91 to 100,Yes,2.5,Hot Water,Yes,1,6,3,2 or Fewer,7.343426229147367,Brick,Flat,Hard,1,0,"1,000 to 1,999",855000.0,13.658856747918897
2019-10-17,2019,4,81 to 90,Yes,3.5,Forced Air,Yes,1,8,3,2 or Fewer,7.307872780763706,Brick,Flat,Hard,1,0,"1,000 to 1,999",768500.0,13.552195841960788
2019-10-17,2019,4,81 to 90,Yes,2.5,Forced Air,Yes,1,7,3,2 or Fewer,7.56734567601324,Brick,Flat,Hard,1,2 or More,"2,000 to 4,999",715000.0,13.480037821676145
2019-10-17,2019,4,81 to 90,Yes,3.5,Forced Air,Yes,1,7,3,2 or Fewer,6.931471805599453,Brick,Metal,Hard,1,0,"1,000 to 1,999",635000.0,13.36138027787483
2019-10-17,2019,6,101 to 110,No,2,Hot Water,No,2 or More,6,3,2 or Fewer,7.170119543449628,Brick,Metal,Hard,2 or More,0,999 or Fewer,770000.0,13.554145793829866
2019-10-17,2019,5,81 to 90,No,2,Forced Air,Yes,1,6,3,2 or Fewer,7.144407180321139,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",640000.0,13.369223455335854
2019-10-17,2019,8,71 to 80,Yes,3,Forced Air,Yes,1,6,3,2 or Fewer,7.049254841255837,Brick,Flat,Hard,1,0,"2,000 to 4,999",357000.0,12.785491060761776
2019-10-17,2019,3,11 to 60,Yes,4 or More,Dual Climate,Yes,1,6,3,2.5 or More,7.616775808698373,Brick,Shingle,Hard,1,1,"1,000 to 1,999",1180000.0,13.981024996441848
2019-10-17,2019,5,91 to 100,Yes,3,Forced Air,Yes,1,8,4,2 or Fewer,7.247080584585756,Brick,Metal,Hard,1,0,"1,000 to 1,999",600000.0,13.304684934198283
2019-10-17,2019,5,61 to 70,Yes,2.5,Dual Climate,Yes,1,5 or Fewer,3,2 or Fewer,7.389563953677635,Brick,Shingle,Hard,1,1,"5,000 or More",735000.0,13.507625778194974
2019-10-17,2019,1,101 to 110,Yes,3.5,Forced Air,Yes,2 or More,6,4,2 or Fewer,6.9167150203536085,Brick,Metal,Hard,2 or More,0,999 or Fewer,769000.0,13.55284624848778
2019-10-17,2019,4,81 to 90,Yes,3,Forced Air,Yes,1,7,3,2 or Fewer,7.370230641807081,Brick,Flat,Hard,1,0,"1,000 to 1,999",727300.0,13.497094326142632
2019-10-17,2019,5,101 to 110,Yes,4 or More,Forced Air,Yes,1,9,5 or More,2.5 or More,7.79934339821592,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",1145000.0,13.950915194970477
2019-10-18,2019,7,71 to 80,Yes,2.5,Hot Water,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.977281341630747,Brick,Flat,Hard,1,0,"1,000 to 1,999",377000.0,12.840000466430148
2019-10-18,2019,6,111 or More,Yes,1.5,Hot Water,Yes,1,7,3,2.5 or More,7.305860032684009,Brick,Flat,Hard,1,2 or More,999 or Fewer,899900.0,13.71003892502204
2019-10-18,2019,8,11 to 60,No,3.5,Dual Climate,Yes,1,9,3,2 or Fewer,7.038783541388542,Brick,Shingle,Soft,1,1,"2,000 to 4,999",250000.0,12.429216196844383
2019-10-18,2019,7,61 to 70,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.723832440821209,Brick,Shingle,Hard,1,0,"1,000 to 1,999",399000.0,12.896716695872
2019-10-18,2019,5,61 to 70,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Shingle,Hard,1,0,"2,000 to 4,999",580000.0,13.270783382522602
2019-10-18,2019,4,91 to 100,No,1.5,Forced Air,Yes,1,7,3,2 or Fewer,7.258412150595307,Brick,Flat,Hard,1,0,"1,000 to 1,999",565000.0,13.244581010128577
2019-10-18,2019,8,11 to 60,Yes,1.5,Dual Climate,Yes,1,8,4,2 or Fewer,7.215239978730097,Brick,Flat,Hard,1,0,"2,000 to 4,999",354000.0,12.777052192115912
2019-10-18,2019,7,71 to 80,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.931471805599453,Brick,Flat,Hard,1,0,"2,000 to 4,999",423500.0,12.956308793074246
2019-10-18,2019,5,71 to 80,Yes,3,Dual Climate,Yes,1,8,4,2 or Fewer,7.203405521083095,Brick,Flat,Hard,1,1,"5,000 or More",785000.0,13.573438996764546
2019-10-18,2019,8,11 to 60,Yes,2,Dual Climate,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Flat,Hard,1,0,"2,000 to 4,999",368000.0,12.815838217151068
2019-10-18,2019,4,101 to 110,Yes,3.5,Forced Air,Yes,1,10 or More,4,2 or Fewer,7.226936018493289,Brick,Metal,Hard,1,0,"2,000 to 4,999",885000.0,13.693342923990066
2019-10-21,2019,1,101 to 110,Yes,2,Hot Water,Yes,1,6,4,2 or Fewer,7.122866658599083,Siding and Stucco,Flat,Hard,1,0,"1,000 to 1,999",655559.0,13.393243585763214
2019-10-21,2019,1,101 to 110,Yes,2.5,Forced Air,Yes,2 or More,9,4,2.5 or More,7.629489916393995,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",1350000.0,14.115615150414612
2019-10-21,2019,8,61 to 70,Yes,2,Dual Climate,Yes,1,6,3,2 or Fewer,6.723832440821209,Brick,Flat,Hard,1,0,"1,000 to 1,999",365000.0,12.80765263256463
2019-10-21,2019,6,111 or More,No,3.5,Forced Air,Yes,1,6,3,2 or Fewer,7.590852123688581,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",859000.0,13.663524200966393
2019-10-21,2019,8,71 to 80,Yes,2.5,Forced Air,Yes,1,8,4,2 or Fewer,7.049254841255837,Brick,Flat,Hard,1,0,"1,000 to 1,999",410000.0,12.92391243868049
2019-10-21,2019,7,61 to 70,Yes,1,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,6.723832440821209,Brick,Shingle,Hard,1,1,"1,000 to 1,999",285000.0,12.560244459250788
2019-10-21,2019,8,91 to 100,Yes,3.5,Forced Air,Yes,1,8,3,2.5 or More,7.355001921105257,Brick,Metal,Hard,1,0,"1,000 to 1,999",561000.0,13.237476184504834
2019-10-21,2019,3,11 to 60,No,3.5,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,7.194436851100335,Brick,Shingle,Hard,1,1,999 or Fewer,789000.0,13.578521599828012
2019-10-21,2019,7,71 to 80,Yes,2,Dual Climate,Yes,1,6,2 or Fewer,2 or Fewer,6.697034247666484,Brick,Shingle,Hard,1,0,"2,000 to 4,999",368500.0,12.817195990611529
2019-10-21,2019,4,61 to 70,No,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Flat,Hard,1,0,"1,000 to 1,999",420000.0,12.948009990259552
2019-10-21,2019,6,111 or More,Yes,3.5,Forced Air,Yes,2 or More,6,4,2 or Fewer,7.385230923066573,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",1125000.0,13.933293593620657
2019-10-21,2019,3,11 to 60,Yes,4 or More,Hot Water,Yes,1,10 or More,5 or More,2 or Fewer,7.716015266642587,Brick,Tile,Hard,1,1,"5,000 or More",1549000.0,14.253120119399005
2019-10-21,2019,5,101 to 110,Yes,3.5,Forced Air,Yes,1,8,3,2 or Fewer,7.02108396428914,Brick,Metal,Hard,1,0,999 or Fewer,711000.0,13.474427708785377
2019-10-22,2019,7,11 to 60,Yes,3,Hot Water,Yes,1,8,4,2 or Fewer,7.3777589082278725,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",399000.0,12.896716695872
2019-10-22,2019,7,61 to 70,No,2,Forced Air,No,2 or More,10 or More,4,2 or Fewer,7.5352967024440884,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",400000.0,12.89921982609012
2019-10-22,2019,4,81 to 90,Yes,2,Hot Water,No,1,7,3,2 or Fewer,7.07326971745971,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",602700.0,13.309174839471135
2019-10-22,2019,7,91 to 100,Yes,1.5,Forced Air,Yes,1,6,3,2 or Fewer,6.960347729101308,Brick,Flat,Hard,1,0,"2,000 to 4,999",356000.0,12.782686009834167
2019-10-22,2019,6,111 or More,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.367708572374371,Brick,Flat,Hard,1,0,"1,000 to 1,999",861500.0,13.666430334950121
2019-10-23,2019,1,11 to 60,Yes,1.5,Forced Air,Yes,1,6,3,2 or Fewer,7.206377291472252,Brick,Flat,Hard,1,1,"1,000 to 1,999",795000.0,13.58609739363647
2019-10-23,2019,4,61 to 70,Yes,3.5,Forced Air,No,1,8,3,2 or Fewer,6.992096427415888,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",609950.0,13.321132265576884
2019-10-23,2019,6,111 or More,Yes,2.5,Hot Water,Yes,1,7,4,2 or Fewer,7.355001921105257,Brick,Metal,Hard,1,1,"1,000 to 1,999",1000000.0,13.815510557964274
2019-10-23,2019,4,101 to 110,Yes,3.5,Hot Water,Yes,1,6,4,2 or Fewer,7.301147805856032,Brick,Flat,Hard,1,1,"2,000 to 4,999",690000.0,13.444446876573442
2019-10-24,2019,4,91 to 100,Yes,2,Forced Air,Yes,1,6,4,2 or Fewer,6.946975992135418,Brick,Flat,Hard,1,0,"1,000 to 1,999",585000.0,13.279367126213993
2019-10-24,2019,4,91 to 100,Yes,4 or More,Forced Air,Yes,1,8,4,2 or Fewer,7.671360923190644,Brick,Metal,Hard,1,0,"1,000 to 1,999",989000.0,13.804449610604848
2019-10-24,2019,4,81 to 90,Yes,3,Forced Air,Yes,1,7,3,2 or Fewer,7.419979923661835,Brick,Flat,Hard,1,2 or More,"2,000 to 4,999",750000.0,13.527828485512494
2019-10-24,2019,3,101 to 110,Yes,2.5,Forced Air,Yes,1,6,4,2 or Fewer,7.0909098220799835,Brick,Metal,Hard,1,0,999 or Fewer,775000.0,13.560618308335483
2019-10-24,2019,7,91 to 100,Yes,3.5,Hot Water,Yes,1,6,3,2 or Fewer,7.15305163493748,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",412000.0,12.928778628331663
2019-10-24,2019,7,71 to 80,No,1.5,Dual Climate,Yes,1,7,3,2 or Fewer,6.915723448631314,Brick,Flat,Hard,1,0,"2,000 to 4,999",279000.0,12.538967060803502
2019-10-24,2019,2,111 or More,No,1.5,Forced Air,Yes,1,6,2 or Fewer,2 or Fewer,7.329093736246592,Brick,Metal,Hard,1,1,"1,000 to 1,999",840000.0,13.641157170819497
2019-10-24,2019,6,111 or More,Yes,3.5,Forced Air,Yes,2 or More,7,5 or More,2.5 or More,7.724446645633537,Brick,Flat,Hard,2 or More,2 or More,"1,000 to 1,999",1235000.0,14.026581528044215
2019-10-24,2019,7,111 or More,Yes,2,Forced Air,Yes,1,10 or More,2 or Fewer,2 or Fewer,7.283448228756631,Siding and Stucco,Metal,Hard,1,1,"1,000 to 1,999",840000.0,13.641157170819497
2019-10-24,2019,5,71 to 80,No,4 or More,Hot Water,No,2 or More,10 or More,4,2 or Fewer,7.769800996003896,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",650000.0,13.38472764187182
2019-10-25,2019,5,81 to 90,Yes,2.5,Forced Air,Yes,1,8,3,2 or Fewer,6.899723107284872,Brick,Metal,Hard,1,0,"1,000 to 1,999",565000.0,13.244581010128577
2019-10-25,2019,5,81 to 90,No,2,Hot Water,No,1,6,3,2 or Fewer,7.218176838403408,Brick,Shingle,Hard,1,1,"2,000 to 4,999",694000.0,13.450227239488942
2019-10-25,2019,6,101 to 110,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.2640301428995295,Brick,Metal,Hard,1,0,"1,000 to 1,999",1200000.0,13.997832114758229
2019-10-25,2019,1,11 to 60,Yes,1.5,Forced Air,Yes,1,6,3,2 or Fewer,7.283448228756631,Brick,Shingle,Hard,1,1,"2,000 to 4,999",868000.0,13.673946993642486
2019-10-25,2019,5,91 to 100,Yes,3,Forced Air,Yes,1,6,3,2 or Fewer,7.197435354096591,Brick,Flat,Hard,1,0,"2,000 to 4,999",660000.0,13.399995114002609
2019-10-25,2019,3,61 to 70,Yes,3.5,Dual Climate,Yes,1,7,4,2 or Fewer,7.485491608030754,Brick,Shingle,Hard,1,1,"2,000 to 4,999",1260000.0,14.04662227892766
2019-10-25,2019,6,61 to 70,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.560601162768557,Brick,Metal,Hard,1,1,"1,000 to 1,999",1110000.0,13.919870573288517
2019-10-25,2019,2,111 or More,Yes,4 or More,Forced Air,Yes,2 or More,10 or More,5 or More,2 or Fewer,7.766840537085513,Brick,Flat,Hard,2 or More,0,"1,000 to 1,999",2295000.0,14.646243401476783
2019-10-25,2019,5,10 or Fewer,No,2.5,Forced Air,Yes,1,6,3,2.5 or More,7.176254532017144,Brick,Flat,Hard,1,0,999 or Fewer,725000.0,13.493926933836812
2019-10-28,2019,1,101 to 110,Yes,2,Forced Air,Yes,2 or More,6,3,2 or Fewer,6.761572768804055,Brick,Metal,Hard,2 or More,0,999 or Fewer,741000.0,13.515755904278224
2019-10-28,2019,2,101 to 110,Yes,3.5,Dual Climate,Yes,2 or More,8,3,2 or Fewer,7.231287004327616,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",1250000.0,14.038654109278484
2019-10-28,2019,1,91 to 100,Yes,4 or More,Forced Air,Yes,2 or More,10 or More,5 or More,2.5 or More,7.896924656268864,Brick,Metal,Hard,2 or More,1,"1,000 to 1,999",1357000.0,14.120786938817005
2019-10-28,2019,3,81 to 90,Yes,3.5,Dual Climate,Yes,1,10 or More,4,2 or Fewer,7.049254841255837,Brick,Metal,Hard,1,1,"1,000 to 1,999",960050.0,13.774740645421062
2019-10-28,2019,7,61 to 70,Yes,2,Dual Climate,Yes,1,6,2 or Fewer,2 or Fewer,6.866933284461882,Brick,Metal,Hard,1,0,"1,000 to 1,999",408000.0,12.9190224533863
2019-10-28,2019,1,101 to 110,No,2,Hot Water,No,1,6,3,2 or Fewer,7.203405521083095,Brick,Metal,Hard,1,0,"2,000 to 4,999",632000.0,13.356644673128994
2019-10-28,2019,6,101 to 110,Yes,3.5,Forced Air,Yes,1,7,2 or Fewer,2 or Fewer,7.742402021815782,Brick,Flat,Hard,1,1,"2,000 to 4,999",1025000.0,13.840203170554645
2019-10-29,2019,7,71 to 80,Yes,3.5,Forced Air,Yes,1,8,3,2 or Fewer,7.436617265234227,Brick,Flat,Hard,1,0,"2,000 to 4,999",449000.0,13.01477816672439
2019-10-29,2019,5,81 to 90,Yes,2.5,Dual Climate,Yes,1,7,4,2 or Fewer,7.2115567333138015,Brick,Tile,Hard,1,1,"2,000 to 4,999",680000.0,13.42984807715229
2019-10-29,2019,2,101 to 110,Yes,3,Hot Water,Yes,1,7,2 or Fewer,2 or Fewer,7.170119543449628,Brick,Flat,Hard,1,1,"1,000 to 1,999",1330000.0,14.100689500197937
2019-10-29,2019,6,91 to 100,Yes,3,Forced Air,Yes,1,7,2 or Fewer,2 or Fewer,7.215239978730097,Brick,Flat,Hard,1,0,"1,000 to 1,999",830000.0,13.62918097977278
2019-10-29,2019,7,71 to 80,Yes,2,Forced Air,Yes,1,6,4,2 or Fewer,6.899723107284872,Brick,Flat,Hard,1,0,"1,000 to 1,999",746000.0,13.522480879185897
2019-10-29,2019,4,71 to 80,Yes,4 or More,Forced Air,Yes,1,9,5 or More,2 or Fewer,7.982074875081202,Brick,Shingle,Hard,1,0,"5,000 or More",987990.0,13.803427855221292
2019-10-29,2019,7,71 to 80,Yes,2,Hot Water,No,1,5 or Fewer,2 or Fewer,2 or Fewer,6.826545223556594,Brick,Flat,Hard,1,0,"1,000 to 1,999",345000.0,12.751299696013497
2019-10-29,2019,8,71 to 80,Yes,2,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.684611727667927,Brick,Metal,Hard,1,0,"1,000 to 1,999",375000.0,12.834681304952548
2019-10-29,2019,7,11 to 60,No,2,Dual Climate,Yes,1,8,3,2 or Fewer,7.00669522683704,Brick,Shingle,Hard,1,0,"5,000 or More",400000.0,12.89921982609012
2019-10-29,2019,7,71 to 80,Yes,1,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.723832440821209,Brick,Flat,Hard,1,0,"1,000 to 1,999",313000.0,12.65395846952229
2019-10-29,2019,3,91 to 100,Yes,4 or More,Forced Air,Yes,1,9,4,2.5 or More,7.789454566086673,Siding and Stucco,Shingle,Hard,1,1,"2,000 to 4,999",1840000.0,14.425276129585168
2019-10-30,2019,2,111 or More,Yes,2,Forced Air,Yes,1,6,3,2.5 or More,7.240649694255466,Brick,Metal,Hard,1,1,999 or Fewer,930000.0,13.742939865129438
2019-10-30,2019,1,111 or More,Yes,1,Hot Water,Yes,1,6,2 or Fewer,2 or Fewer,7.203405521083095,Brick,Metal,Hard,1,1,"2,000 to 4,999",649000.0,13.383187995686226
2019-10-30,2019,8,10 or Fewer,No,3.5,Forced Air,Yes,1,10 or More,5 or More,2.5 or More,7.356279876550748,Siding and Stucco,Shingle,Hard,1,0,"2,000 to 4,999",575000.0,13.262125319779487
2019-10-30,2019,4,91 to 100,Yes,4 or More,Forced Air,Yes,1,6,4,2 or Fewer,6.967909201801884,Siding and Stucco,Shingle,Hard,1,1,"5,000 or More",690000.0,13.444446876573442
2019-10-30,2019,3,71 to 80,No,2.5,Forced Air,Yes,1,8,3,2.5 or More,7.590852123688581,Brick,Tile,Hard,1,1,"2,000 to 4,999",1207000.0,14.003648500079668
2019-10-30,2019,7,71 to 80,Yes,2,Forced Air,Yes,1,5 or Fewer,3,2 or Fewer,6.684611727667927,Brick,Shingle,Hard,1,0,"2,000 to 4,999",379000.0,12.845291484064564
2019-10-30,2019,4,91 to 100,No,1,Hot Water,No,1,7,3,2 or Fewer,7.321188556739478,Brick,Metal,Hard,1,0,"1,000 to 1,999",535000.0,13.190022025878143
2019-10-30,2019,4,81 to 90,Yes,2,Forced Air,Yes,1,6,3,2 or Fewer,7.604396348796338,Brick,Tile,Hard,1,1,"5,000 or More",930000.0,13.742939865129438
2019-10-30,2019,8,61 to 70,Yes,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.79794041297493,Brick,Flat,Hard,1,1,"1,000 to 1,999",340000.0,12.736700896592344
2019-10-30,2019,4,101 to 110,Yes,3.5,Forced Air,Yes,2 or More,6,4,2 or Fewer,7.717796211013582,Brick,Metal,Hard,2 or More,0,"2,000 to 4,999",1115000.0,13.924364962876357
2019-10-30,2019,4,71 to 80,Yes,4 or More,Hot Water,Yes,1,10 or More,3,2 or Fewer,7.609862200913554,Brick,Tile,Hard,1,2 or More,"2,000 to 4,999",813000.0,13.608486388529947
2019-10-30,2019,6,61 to 70,Yes,2,Forced Air,Yes,2 or More,6,2 or Fewer,2 or Fewer,7.367708572374371,Brick,Flat,Hard,2 or More,0,"2,000 to 4,999",750000.0,13.527828485512494
2019-10-31,2019,4,81 to 90,Yes,2.5,Hot Water,Yes,1,8,4,2 or Fewer,7.5595594960077,Brick,Tile,Hard,1,1,"5,000 or More",845000.0,13.64709190633931
2019-10-31,2019,3,11 to 60,Yes,3.5,Forced Air,Yes,1,7,3,2.5 or More,7.62657020629066,Brick,Shingle,Hard,1,1,999 or Fewer,1130000.0,13.937728190688523
2019-10-31,2019,7,11 to 60,No,2.5,Forced Air,Yes,1,8,3,2 or Fewer,6.992096427415888,Brick,Shingle,Hard,1,0,"1,000 to 1,999",383000.0,12.855790268162783
2019-10-31,2019,5,81 to 90,Yes,4 or More,Dual Climate,Yes,1,7,5 or More,2 or Fewer,7.423568444259167,Brick,Shingle,Hard,1,1,"5,000 or More",629900.0,13.353316355610021
2019-10-31,2019,3,11 to 60,No,3.5,Dual Climate,Yes,2 or More,9,4,2 or Fewer,7.138866999945524,Brick,Shingle,Hard,2 or More,0,999 or Fewer,909000.0,13.720100373159616
2019-10-31,2019,7,101 to 110,Yes,2.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,7.20934025660291,Brick,Metal,Hard,1,0,"1,000 to 1,999",700000.0,13.458835614025542
2019-10-31,2019,1,101 to 110,Yes,2,Hot Water,No,2 or More,5 or Fewer,2 or Fewer,2 or Fewer,7.24422751560335,Brick,Metal,Hard,2 or More,0,"1,000 to 1,999",655000.0,13.39239051461739
2019-10-31,2019,1,101 to 110,Yes,2.5,Hot Water,Yes,1,7,4,2 or Fewer,7.474204806496124,Brick,Metal,Hard,1,0,"2,000 to 4,999",1175000.0,13.976778705560397
2019-10-31,2019,4,91 to 100,Yes,4 or More,Hot Water,Yes,1,8,4,2 or Fewer,7.711996507047669,Brick,Shingle,Hard,1,2 or More,"5,000 or More",1192750.0,13.991772123378354
2019-10-31,2019,5,71 to 80,No,1.5,Dual Climate,Yes,1,6,3,2 or Fewer,6.992096427415888,Brick,Tile,Soft,1,0,"2,000 to 4,999",418000.0,12.943236711506893
2019-10-31,2019,3,71 to 80,Yes,1.5,Dual Climate,Yes,1,7,3,2.5 or More,7.6787889981991535,Brick,Tile,Hard,1,1,"2,000 to 4,999",1325000.0,14.09692301740246
2019-11-01,2019,7,61 to 70,Yes,1.5,Forced Air,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.79794041297493,Brick,Flat,Hard,1,0,"1,000 to 1,999",295000.0,12.594730635321957
2019-11-01,2019,7,91 to 100,Yes,1,Hot Water,No,1,5 or Fewer,2 or Fewer,2 or Fewer,6.7357800142423265,Brick,Metal,Hard,1,0,"1,000 to 1,999",500000.0,13.122363377404328
2019-11-01,2019,3,91 to 100,Yes,3.5,Dual Climate,Yes,1,6,3,2 or Fewer,7.098375638590786,Brick,Shingle,Hard,2 or More,1,"1,000 to 1,999",990000.0,13.805460222110773
2019-11-01,2019,7,91 to 100,Yes,1.5,Forced Air,Yes,1,8,4,2 or Fewer,7.126087273299125,Brick,Metal,Hard,1,0,"1,000 to 1,999",785000.0,13.573438996764546
2019-11-01,2019,5,61 to 70,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.052721049232323,Brick,Flat,Hard,1,0,"2,000 to 4,999",589900.0,13.287708309991167
2019-11-01,2019,6,101 to 110,Yes,2.5,Forced Air,Yes,1,6,3,2 or Fewer,7.160845906664299,Brick,Metal,Hard,1,0,"1,000 to 1,999",800000.0,13.592367006650065
2019-11-01,2019,4,101 to 110,Yes,3,Forced Air,Yes,1,8,5 or More,2 or Fewer,7.418180822726788,Siding and Stucco,Metal,Hard,2 or More,0,"1,000 to 1,999",770000.0,13.554145793829866
2019-11-01,2019,2,101 to 110,Yes,3,Hot Water,Yes,2 or More,6,3,2 or Fewer,7.1853870155804165,Brick,Metal,Hard,2 or More,2 or More,"1,000 to 1,999",1275000.0,14.058456736574664
2019-11-01,2019,4,91 to 100,Yes,3.5,Forced Air,Yes,1,10 or More,3,2 or Fewer,6.946975992135418,Brick,Metal,Hard,1,0,"1,000 to 1,999",725000.0,13.493926933836812
2019-11-01,2019,5,71 to 80,No,2,Hot Water,No,1,6,2 or Fewer,2 or Fewer,7.049254841255837,Brick,Flat,Hard,1,0,"2,000 to 4,999",499900.0,13.122163357401663
2019-11-04,2019,6,111 or More,Yes,3.5,Forced Air,Yes,2 or More,10 or More,3,2.5 or More,7.67786350067821,Brick,Metal,Hard,2 or More,2 or More,"1,000 to 1,999",1040000.0,13.854731271117556
2019-11-04,2019,5,91 to 100,No,2,Forced Air,Yes,1,8,3,2 or Fewer,7.23561914106675,Brick,Metal,Hard,1,0,"2,000 to 4,999",620000.0,13.337474757021274
2019-11-04,2019,2,111 or More,Yes,1.5,Other,Yes,1,6,3,2 or Fewer,7.0967213784947605,Brick,Metal,Hard,1,1,999 or Fewer,870000.0,13.676248490630767
2019-11-04,2019,2,111 or More,Yes,1.5,Dual Climate,Yes,1,5 or Fewer,2 or Fewer,2 or Fewer,6.813444599510896,Brick,Metal,Hard,1,1,999 or Fewer,865000.0,13.670484785914017
2019-11-04,2019,4,11 to 60,Yes,2.5,Forced Air,Yes,1,8,3,2 or Fewer,7.662937850461535,Siding and Stucco,Shingle,Soft,1,0,"2,000 to 4,999",675000.0,13.422467969854667
2019-11-04,2019,4,91 to 100,Yes,2.5,Forced Air,Yes,1,9,3,2 or Fewer,7.215239978730097,Brick,Flat,Hard,1,0,"1,000 to 1,999",527000.0,13.1749558275235
2019-11-04,2019,4,91 to 100,Yes,3,Dual Climate,Yes,1,7,4,2 or Fewer,7.629489916393995,Brick,Tile,Hard,1,0,"2,000 to 4,999",759000.0,13.539757056377766
2019-11-04,2019,6,101 to 110,Yes,2.5,Dual Climate,Yes,1,8,4,2 or Fewer,7.460490305825338,Brick,Flat,Hard,1,0,"1,000 to 1,999",1000000.0,13.815510557964274
2019-11-04,2019,5,111 or More,Yes,3.5,Forced Air,Yes,1,7,4,2 or Fewer,7.546446273746024,Brick,Flat,Hard,2 or More,1,"1,000 to 1,999",1139000.0,13.945661242429319
